Year,Month,Day,Hour,Minute,Temperature,Total Precipitation,Wind Speed,Wind Direction
2021,7,17,17,0,27.31,0,7.59,301.43
2021,7,17,18,0,26.95,0,7.63,289.29
2021,7,17,19,0,26.12,0,8.21,285.26
2021,7,17,20,0,24.41,0,9.03,274.57
2021,7,17,21,0,22.88,0,7.97,251.57
2021,7,17,22,0,21.61,0,7.79,213.69
2021,7,17,23,0,20.24,0,8.43,199.98
2021,7,18,0,0,18.98,0,8.05,190.3
2021,7,18,1,0,18.01,0,7.95,185.19
2021,7,18,2,0,17.6,0,7.21,182.86
2021,7,18,3,0,17.77,0,5.09,171.87
2021,7,18,4,0,18.27,0,4.1,142.13
2021,7,18,5,0,18.03,0,4.1,127.87
2021,7,18,6,0,18.15,0,4.51,118.61
2021,7,18,7,0,19.52,0,3.67,101.31
2021,7,18,8,0,21.89,0,1.94,111.8
2021,7,18,9,0,24.05,0,4.33,228.37
2021,7,18,10,0,26,0,9.09,236.31
2021,7,18,11,0,26.9,0.1,9.89,259.51
2021,7,18,12,0,27.23,0,8.65,272.39
2021,7,18,13,0,27.42,0,13.63,282.2
2021,7,18,14,0,27.68,0,14.83,275.57
2021,7,18,15,0,27.69,0,14.83,275.57
2021,7,18,16,0,27.59,0,12.98,273.18
2021,7,18,17,0,27.28,0,12.65,265.1
2021,7,18,18,0,26.93,0.1,12.24,270
2021,7,18,19,0,26.22,0,10.18,278.13
2021,7,18,20,0,25.04,0,10.09,272.05
2021,7,18,21,0,23.82,0,5.99,237.26
2021,7,18,22,0,22.73,0,8.12,192.8
2021,7,18,23,0,21.53,0,9,180
2021,7,19,0,0,21.08,0,6.92,171.03
2021,7,19,1,0,19.99,0,5.41,176.19
2021,7,19,2,0,19.39,0,3.67,191.31
2021,7,19,3,0,19.53,0,2.9,209.74
2021,7,19,4,0,19.7,0,3.4,212.01
2021,7,19,5,0,18.59,0,3.96,180
2021,7,19,6,0,19.26,0,3.22,116.57
2021,7,19,7,0,20.62,0,2.04,45
2021,7,19,8,0,21.7,0,2.28,341.57
2021,7,19,9,0,23.04,0,1.53,315
2021,7,19,10,0,24.66,0,3.6,270
2021,7,19,11,0,26.04,0,8.76,279.46
2021,7,19,12,0,26.58,0,10.04,284.53
2021,7,19,13,0,26.1,0,14.87,276.95
2021,7,19,14,0,26.47,0,13.91,280.44
2021,7,19,15,0,26.69,0,12.31,285.26
2021,7,19,16,0,26.85,0,10.7,289.65
2021,7,19,17,0,26.82,0,8.7,294.44
2021,7,19,18,0,26.6,0,6.3,300.96
2021,7,19,19,0,26.13,0,3.05,315
2021,7,19,20,0,25.38,0,2.74,66.8
2021,7,19,21,0,24.62,0,7.42,104.04
2021,7,19,22,0,22.59,0,9.29,125.54
2021,7,19,23,0,21.16,0,8.65,135
2021,7,20,0,0,20.22,0,6.64,139.4
2021,7,20,1,0,19.29,0,5.6,135
2021,7,20,2,0,18.6,0,6.13,139.76
2021,7,20,3,0,18.45,0,7.65,138.81
2021,7,20,4,0,18.31,0,8.67,131.63
2021,7,20,5,0,18.22,0,9.5,127.3
2021,7,20,6,0,18.7,0,8.89,121.76
2021,7,20,7,0,20.37,0,6.62,112.38
2021,7,20,8,0,22.96,0,6.44,116.57
2021,7,20,9,0,25.66,0,7.59,121.43
2021,7,20,10,0,28,0,9.29,144.46
2021,7,20,11,0,29.21,0,9.51,209.48
2021,7,20,12,0,30.73,0,14.41,257.01
2021,7,20,13,0,31.54,0,16.33,255.96
2021,7,20,14,0,32.02,0,17.65,253.41
2021,7,20,15,0,32.18,0,18,258.47
2021,7,20,16,0,32.19,0,18.49,263.29
2021,7,20,17,0,31.48,0,18.37,272.25
2021,7,20,18,0,29.99,0,16.27,294.86
2021,7,20,19,0,28.28,0,9.79,323.97
2021,7,20,20,0,27.43,0,4.21,160.02
2021,7,20,21,0,26.54,0.6,10,149.74
2021,7,20,22,0,25.35,1,6.29,156.37
2021,7,20,23,0,24.67,0.1,5.15,204.78
2021,7,21,0,0,23.02,0.3,8.44,219.81
2021,7,21,1,0,22.39,0,9.39,237.53
2021,7,21,2,0,22.81,0,9.34,242.45
2021,7,21,3,0,22.49,0.2,9.03,246.5
2021,7,21,4,0,21.37,0.3,8.79,235.01
2021,7,21,5,0,20.75,0.4,8.71,231.71
2021,7,21,6,0,21.28,0.7,8.29,235.62
2021,7,21,7,0,22.88,0.4,10.45,268.03
2021,7,21,8,0,23.68,0,12.65,274.9
2021,7,21,9,0,24.82,0,10.11,265.91
2021,7,21,10,0,25.89,0,12.52,251.57
2021,7,21,11,0,26.89,0,11.57,264.64
2021,7,21,12,0,27.77,0,13.8,277.5
2021,7,21,13,0,25.15,0,7.34,281.31
2021,7,21,14,0,25.99,0,10.83,285.42
2021,7,21,15,0,26.5,0,11.79,282.34
2021,7,21,16,0,26.95,0,9.18,281.31
2021,7,21,17,0,27.07,0,7.77,283.39
2021,7,21,18,0,26.93,0,4.55,288.43
2021,7,21,19,0,26.55,0,1.94,338.2
2021,7,21,20,0,25.84,0,3.98,84.81
2021,7,21,21,0,24.96,0,8.43,109.98
2021,7,21,22,0,22.62,0,9.29,125.54
2021,7,21,23,0,21.31,0,7.42,129.09
2021,7,22,0,0,20.32,0,5.86,137.49
2021,7,22,1,0,19.49,0,6.13,130.24
2021,7,22,2,0,18.75,0,6.61,119.36
2021,7,22,3,0,18.06,0,7.9,120.07
2021,7,22,4,0,17.71,0,8.89,121.76
2021,7,22,5,0,17.27,0,9.34,117.55
2021,7,22,6,0,17.59,0,9.34,117.55
2021,7,22,7,0,19.87,0,11.97,111.16
2021,7,22,8,0,22.24,0,13.55,106.99
2021,7,22,9,0,24.64,0,13.45,105.52
2021,7,22,10,0,26.47,0,11.3,99.16
2021,7,22,11,0,27.48,0,9.37,87.8
2021,7,22,12,0,28.12,0,8.65,73.07
2021,7,22,13,0,28.82,0,8.4,350.13
2021,7,22,14,0,29.51,0,9.47,351.25
2021,7,22,15,0,29.82,0,10.74,346.43
2021,7,22,16,0,29.9,0,10.95,350.54
2021,7,22,17,0,29.62,0,11.61,352.87
2021,7,22,18,0,29.14,0,11.61,352.87
2021,7,22,19,0,28.11,0,10.83,344.58
2021,7,22,20,0,26.22,0,10.7,340.35
2021,7,22,21,0,24.46,0,7.9,335.77
2021,7,22,22,0,23.25,0,2.62,285.95
2021,7,22,23,0,22.82,0,2.55,225
2021,7,23,0,0,22.26,0,1.61,206.57
2021,7,23,1,0,21.59,0,2.04,225
2021,7,23,2,0,21.12,0,1.8,216.87
2021,7,23,3,0,20.66,0,1.48,165.96
2021,7,23,4,0,20.24,0,2.74,113.2
2021,7,23,5,0,19.53,0,4.69,122.47
2021,7,23,6,0,19.14,0,4.69,122.47
2021,7,23,7,0,20.67,0,6.62,112.38
2021,7,23,8,0,23.21,0,7.7,100.78
2021,7,23,9,0,25.71,0,9.03,85.43
2021,7,23,10,0,27.7,0,9.11,80.91
2021,7,23,11,0,29.32,0,12.24,90
2021,7,23,12,0,30.29,0,12.61,88.36
2021,7,23,13,0,31.81,0,12.96,91.59
2021,7,23,14,0,32.64,0,12.68,96.52
2021,7,23,15,0,33.05,0,12.37,98.37
2021,7,23,16,0,33.2,0,12.43,100.01
2021,7,23,17,0,33.01,0,12.78,99.73
2021,7,23,18,0,32.57,0,13.01,104.42
2021,7,23,19,0,31.69,0,10.95,99.46
2021,7,23,20,0,30.03,0,10.5,95.91
2021,7,23,21,0,28.18,0,10.04,104.53
2021,7,23,22,0,26.14,0,9.59,124.29
2021,7,23,23,0,24.96,0,8.91,133.36
2021,7,24,0,0,24.17,0,9.96,130.6
2021,7,24,1,0,23.58,0,10.8,126.87
2021,7,24,2,0,23.3,0,10.3,126.47
2021,7,24,3,0,22.5,0,8.89,121.76
2021,7,24,4,0,21.18,0,8.71,119.74
2021,7,24,5,0,20.74,0,9.03,113.5
2021,7,24,6,0,20.66,0,7.86,105.95
2021,7,24,7,0,22.28,0,4.1,105.26
2021,7,24,8,0,24.95,0,3.4,122.01
2021,7,24,9,0,27.17,0,0.8,116.57
2021,7,24,10,0,29.18,0,0,180
2021,7,24,11,0,31.15,0,2.1,300.96
2021,7,24,12,0,32.41,0,2.55,315
2021,7,24,13,0,33.58,0,0.51,225
2021,7,24,14,0,34.59,0,0.72,270
2021,7,24,15,0,35.11,0,0,180
2021,7,24,16,0,35.38,0,1.14,341.57
2021,7,24,17,0,35.37,0,1.8,360
2021,7,24,18,0,35.04,0,2.81,39.81
2021,7,24,19,0,34.28,0,4.02,79.7
2021,7,24,20,0,33.02,0,5.8,119.74
2021,7,24,21,0,31.52,0,7.65,138.81
2021,7,24,22,0,29.38,0,7.15,139.09
2021,7,24,23,0,27.99,0,5.62,129.81
2021,7,25,0,0,26.76,0,5.5,121.61
2021,7,25,1,0,25.46,0,8.7,114.44
2021,7,25,2,0,23.44,0,10.16,112.93
2021,7,25,3,0,22.37,0,10.16,112.93
2021,7,25,4,0,21.43,0,10.25,108.43
2021,7,25,5,0,20.71,0,10.03,111.04
2021,7,25,6,0,21.1,0,9.03,113.5
2021,7,25,7,0,23.37,0,8.09,122.28
2021,7,25,8,0,27.07,0,11.59,115.77
2021,7,25,9,0,29.2,0,10.93,107.24
2021,7,25,10,0,30.99,0,9.36,90
2021,7,25,11,0,32.7,0,10.5,84.09
2021,7,25,12,0,33.76,0,12.61,88.36
2021,7,25,13,0,34.18,0,7.49,54.78
2021,7,25,14,0,35.06,0,8.12,77.2
2021,7,25,15,0,35.45,0,10.09,92.05
2021,7,25,16,0,35.5,0,12.02,98.62
2021,7,25,17,0,35.25,0,12.57,103.24
2021,7,25,18,0,34.88,0,11.18,104.93
2021,7,25,19,0,34.17,0,9.42,96.58
2021,7,25,20,0,32.69,0,8.31,94.97
2021,7,25,21,0,30.92,0,8.09,110.85
2021,7,25,22,0,28.87,0,7.9,114.23
2021,7,25,23,0,27.84,0,6.79,122.01
2021,7,26,0,0,27.26,0,5.35,137.73
2021,7,26,1,0,27.08,0,6.11,135
2021,7,26,2,0,26.9,0.2,4.2,149.04
2021,7,26,3,0,26.11,0.5,6.19,125.54
2021,7,26,4,0,26.18,0.6,4.69,147.53
2021,7,26,5,0,26.04,0.3,5.62,129.81
2021,7,26,6,0,25.82,0.1,4.8,102.99
2021,7,26,7,0,26.28,0,4.61,141.34
2021,7,26,8,0,27.47,0,0.8,206.57
2021,7,26,9,0,29.22,0,6.83,288.43
2021,7,26,10,0,30.32,0,9.23,290.56
2021,7,26,11,0,31.62,0,11.44,294.15
2021,7,26,12,0,32.18,0,14.33,281.59
2021,7,26,13,0,29.17,0,7.17,107.53
2021,7,26,14,0,30.9,0,7.42,104.04
2021,7,26,15,0,31.99,0,6.64,102.53
2021,7,26,16,0,32.18,0,6.29,113.63
2021,7,26,17,0,32.21,0,6.92,117.9
2021,7,26,18,0,32.19,0,5.69,108.43
2021,7,26,19,0,31.68,0,3.76,106.7
2021,7,26,20,0,30.73,0,3.32,130.6
2021,7,26,21,0,30.5,0,4.55,198.43
2021,7,26,22,0,29.47,0,7.07,194.74
2021,7,26,23,0,27.36,0,12.29,185.04
2021,7,27,0,0,25.4,0,10.99,211.61
2021,7,27,1,0,24.06,0,6.49,340.56
2021,7,27,2,0,23.44,0,4.02,10.3
2021,7,27,3,0,22.52,0,6.88,312.88
2021,7,27,4,0,21.52,0,9.22,321.34
2021,7,27,5,0,21.62,0,11.53,268.21
2021,7,27,6,0,21.44,0,13.72,265.49
2021,7,27,7,0,21.81,0,14.08,274.4
2021,7,27,8,0,22.67,0,14.59,285.75
2021,7,27,9,0,22.02,0,17.87,297.6
2021,7,27,10,0,21.52,0.3,20,283.54
2021,7,27,11,0,21.36,0.2,19.42,280.68
2021,7,27,12,0,21.48,0.5,15.04,281.04
2021,7,27,13,0,21.39,0.2,12.26,266.63
2021,7,27,14,0,22.4,0.1,6.85,273.01
2021,7,27,15,0,22.61,0.1,1.3,303.69
2021,7,27,16,0,23.27,0,1.14,251.57
2021,7,27,17,0,22.96,0.2,3.71,209.05
2021,7,27,18,0,22.77,0.7,6.19,215.54
2021,7,27,19,0,22.47,0.1,5.41,266.19
2021,7,27,20,0,21.54,0,8.22,298.81
2021,7,27,21,0,20.11,0,7.64,278.13
2021,7,27,22,0,19.76,0,5.94,255.96
2021,7,27,23,0,19.57,0.2,2.6,236.31
2021,7,28,0,0,19.16,1.9,1.94,201.8
2021,7,28,1,0,18.85,2.6,4.68,247.38
2021,7,28,2,0,18.32,2.5,11.46,226.27
2021,7,28,3,0,17.46,1.6,14.4,233.13
2021,7,28,4,0,17.18,0.4,13.71,246.8
2021,7,28,5,0,17.63,0.1,14.4,270
2021,7,28,6,0,17.71,0,16.2,271.27
2021,7,28,7,0,18.17,0,17.7,274.67
2021,7,28,8,0,17.99,0,22.68,270.91
2021,7,28,9,0,18.08,0,23.77,271.74
2021,7,28,10,0,18.89,0,26.76,275.4
2021,7,28,11,0,19.52,0.5,27.51,276.01
2021,7,28,12,0,19.8,2.7,29.07,277.83
2021,7,28,13,0,18.72,0.2,25.98,280.38
2021,7,28,14,0,17.94,0,27.34,279.09
2021,7,28,15,0,17.84,0,24.61,275.88
2021,7,28,16,0,19.31,0,20.96,274.93
2021,7,28,17,0,20.12,0,18.01,267.71
2021,7,28,18,0,20.97,0,14.44,265.71
2021,7,28,19,0,20.47,0,15.26,250.71
2021,7,28,20,0,20.14,0,11.12,240.95
2021,7,28,21,0,19.46,0,10.51,231.95
2021,7,28,22,0,18.08,0,10.19,212.01
2021,7,28,23,0,16.61,0,8.4,189.87
2021,7,29,0,0,16,0,6.49,176.82
2021,7,29,1,0,15.59,0,5.69,161.57
2021,7,29,2,0,15.61,0,6.64,167.47
2021,7,29,3,0,15.9,0,6.29,166.76
2021,7,29,4,0,16.61,0,5.8,150.26
2021,7,29,5,0,16.49,0,4.35,155.56
2021,7,29,6,0,16.4,0,3.32,167.47
2021,7,29,7,0,17.08,0,1.02,135
2021,7,29,8,0,18.36,0,2.52,90
2021,7,29,9,0,20.06,0,4.1,74.74
2021,7,29,10,0,21.93,0,5.12,50.71
2021,7,29,11,0,23.36,0,6.92,62.1
2021,7,29,12,0,24.28,0,6.41,38.16
2021,7,29,13,0,24.2,0,10.08,360
2021,7,29,14,0,24.97,0,10.14,6.12
2021,7,29,15,0,25.43,0,9.73,2.12
2021,7,29,16,0,25.6,0,9.36,360
2021,7,29,17,0,25.56,0,8.29,2.49
2021,7,29,18,0,25.32,0,7.2,360
2021,7,29,19,0,24.78,0,7.2,360
2021,7,29,20,0,23.84,0,6.84,360
2021,7,29,21,0,22.8,0,4.1,344.74
2021,7,29,22,0,21.82,0,3.26,276.34
2021,7,29,23,0,21.09,0,5.01,248.96
2021,7,30,0,0,20.62,0,5.35,227.73
2021,7,30,1,0,19.9,0,5,210.26
2021,7,30,2,0,19.16,0,5.15,192.09
2021,7,30,3,0,18.72,0,4.38,189.46
2021,7,30,4,0,18.67,0,3.62,174.29
2021,7,30,5,0,18.37,0,2.88,180
2021,7,30,6,0,17.7,0,4.55,198.43
2021,7,30,7,0,19.33,0,2.31,218.66
2021,7,30,8,0,21.76,0,2.97,284.04
2021,7,30,9,0,23.71,0,3.42,288.43
2021,7,30,10,0,25.4,0,7.64,278.13
2021,7,30,11,0,26.12,0,13.8,277.5
2021,7,30,12,0,26.52,0,16.39,278.84
2021,7,30,13,0,26.95,0,14.49,284.38
2021,7,30,14,0,27.26,0,14.41,282.99
2021,7,30,15,0,27.36,0,13.98,281.89
2021,7,30,16,0,27.44,0,13.21,287.45
2021,7,30,17,0,27.27,0.2,14.41,282.99
2021,7,30,18,0,26.48,0.1,15.68,279.25
2021,7,30,19,0,25.29,0.1,15.19,275.44
2021,7,30,20,0,22.98,0,24.19,265.73
2021,7,30,21,0,20.4,0,21.29,266.12
2021,7,30,22,0,19.92,0,13.76,263.99
2021,7,30,23,0,19.71,0,8.29,272.49
2021,7,31,0,0,19.22,0,7.24,275.71
2021,7,31,1,0,18.71,0,2.52,270
2021,7,31,2,0,18.83,0,1.94,158.2
2021,7,31,3,0,18.58,0,5.59,255.07
2021,7,31,4,0,17.56,0,14.47,275.71
2021,7,31,5,0,17.33,0,14.47,275.71
2021,7,31,6,0,17.22,0,15.88,273.9
2021,7,31,7,0,17.15,0,14.42,272.86
2021,7,31,8,0,17.97,0,13.72,274.51
2021,7,31,9,0,18.4,0,12.61,271.64
2021,7,31,10,0,18.95,0,11.18,266.31
2021,7,31,11,0,20.49,0,11.53,268.21
2021,7,31,12,0,21.15,0,10.44,270
2021,7,31,13,0,22.17,0,5.59,255.07
2021,7,31,14,0,23.4,0,4.61,231.34
2021,7,31,15,0,23.79,0,4.51,208.61
2021,7,31,16,0,23.9,0,5.24,195.95
2021,7,31,17,0,23.83,0,3.22,206.57
2021,7,31,18,0,23.77,0,2.52,270
2021,7,31,19,0,23.42,0,4.07,315
2021,7,31,20,0,22.34,0,3.1,324.46
2021,7,31,21,0,21.32,0,0,180
2021,7,31,22,0,20.13,0,1.94,158.2
2021,7,31,23,0,19.08,0,2.28,161.57
2021,8,1,0,0,18.13,0,3.4,147.99
2021,8,1,1,0,17.1,0,4.21,160.02
2021,8,1,2,0,16.4,0,4.38,170.54
2021,8,1,3,0,16.08,0,4.02,169.7
2021,8,1,4,0,15.91,0,4.33,138.37
2021,8,1,5,0,15.34,0,5.15,114.78
2021,8,1,6,0,15.32,0,6.12,118.07
2021,8,1,7,0,16.71,0,5.96,115.02
2021,8,1,8,0,18.47,0,6.64,102.53
2021,8,1,9,0,20.43,0,6.84,90
2021,8,1,10,0,22.05,0,5.01,68.96
2021,8,1,11,0,23.2,0,4.2,30.96
2021,8,1,12,0,24.2,0,5.82,21.8
2021,8,1,13,0,24.44,0,11.21,354.47
2021,8,1,14,0,24.71,0,10.9,352.41
2021,8,1,15,0,24.87,0,12.18,341.03
2021,8,1,16,0,25.39,0,14.06,346.68
2021,8,1,17,0,25.52,0,13.98,348.11
2021,8,1,18,0,25.24,0,14.33,348.41
2021,8,1,19,0,24.44,0,12.57,346.76
2021,8,1,20,0,23.15,0,11.5,339.86
2021,8,1,21,0,22.14,0,10.46,333.43
2021,8,1,22,0,20.99,0,7.97,341.57
2021,8,1,23,0,19.96,0,4.61,308.66
2021,8,2,0,0,19.33,0,3.42,251.57
2021,8,2,1,0,18.97,0,3.4,237.99
2021,8,2,2,0,18.71,0,3.24,270
2021,8,2,3,0,18.29,0,2.97,255.96
2021,8,2,4,0,18.35,0.1,2.81,230.19
2021,8,2,5,0,18.51,0,2.1,210.96
2021,8,2,6,0,18.72,0,1.94,201.8
2021,8,2,7,0,19.71,0,1.48,255.96
2021,8,2,8,0,21,0.4,2.6,303.69
2021,8,2,9,0,22.45,0.4,2.81,309.81
2021,8,2,10,0,24.08,0,3.05,315
2021,8,2,11,0,25.26,0,2.6,326.31
2021,8,2,12,0,26.12,0.2,1.44,180
2021,8,2,13,0,23.87,0,2.41,116.57
2021,8,2,14,0,24.97,0,0,180
2021,8,2,15,0,25.15,0,1.44,270
2021,8,2,16,0,25.2,0,1.53,315
2021,8,2,17,0,24.78,0.2,1.8,360
2021,8,2,18,0,24.5,0.1,1.8,360
2021,8,2,19,0,24.1,0,3.32,12.53
2021,8,2,20,0,23.05,0,3.4,32.01
2021,8,2,21,0,22.4,0,3.4,122.01
2021,8,2,22,0,21.24,0,5.09,171.87
2021,8,2,23,0,19.1,0,9.01,182.29
2021,8,3,0,0,17.92,0,8.28,180
2021,8,3,1,0,17.38,0,5.8,172.87
2021,8,3,2,0,17.39,0,4.21,160.02
2021,8,3,3,0,17.43,0,2.88,180
2021,8,3,4,0,16.72,0,3.89,213.69
2021,8,3,5,0,16.24,0,4.83,206.57
2021,8,3,6,0,16.97,0,2.9,209.74
2021,8,3,7,0,17.98,0,4.9,323.97
2021,8,3,8,0,19.39,0,6.37,317.29
2021,8,3,9,0,20.92,0,6.37,317.29
2021,8,3,10,0,22.29,0,7.65,311.19
2021,8,3,11,0,23.7,0,11.02,308.37
2021,8,3,12,0,24.75,0,11.72,317.49
2021,8,3,13,0,24.07,0,11.61,352.87
2021,8,3,14,0,24.56,0,11.53,358.21
2021,8,3,15,0,24.84,0,11.89,1.74
2021,8,3,16,0,24.88,0,12.29,5.04
2021,8,3,17,0,24.74,0,11.21,5.53
2021,8,3,18,0,24.45,0,9.36,360
2021,8,3,19,0,23.87,0,8.05,349.7
2021,8,3,20,0,22.37,0,7.97,341.57
2021,8,3,21,0,20.91,0,2.19,350.54
2021,8,3,22,0,20.08,0,5.12,140.71
2021,8,3,23,0,19.89,0,10.38,123.69
2021,8,4,0,0,18.31,0,11.44,114.15
2021,8,4,1,0,17.34,0,10.88,124.22
2021,8,4,2,0,16.63,0,11.12,119.05
2021,8,4,3,0,15.73,0,11.49,122.2
2021,8,4,4,0,15.34,0,11.18,123.18
2021,8,4,5,0,15.05,0,11.09,125.75
2021,8,4,6,0,15.39,0,11.53,128.66
2021,8,4,7,0,17.11,0,12.29,121.83
2021,8,4,8,0,19.18,0,13.85,117.9
2021,8,4,9,0,21.27,0,13.91,111.25
2021,8,4,10,0,23.07,0,13.21,107.45
2021,8,4,11,0,24.41,0,10.9,97.59
2021,8,4,12,0,25.5,0,9.72,90
2021,8,4,13,0,26.62,0,9,90
2021,8,4,14,0,27.33,0,7.64,81.87
2021,8,4,15,0,27.73,0,5.86,79.38
2021,8,4,16,0,27.9,0,4.9,72.9
2021,8,4,17,0,27.89,0,5.05,85.91
2021,8,4,18,0,27.62,0,5.05,85.91
2021,8,4,19,0,27.07,0,5.51,78.69
2021,8,4,20,0,25.92,0,7.24,84.29
2021,8,4,21,0,24.35,0,9,106.26
2021,8,4,22,0,22.66,0,9,126.87
2021,8,4,23,0,21.61,0,7.49,144.78
2021,8,5,0,0,21.02,0,7.7,142.59
2021,8,5,1,0,20.38,0,7.13,135
2021,8,5,2,0,20.61,0,9.5,127.3
2021,8,5,3,0,20.9,0,8.94,130.1
2021,8,5,4,0,20.53,0,8.89,121.76
2021,8,5,5,0,20.25,0,7.59,121.43
2021,8,5,6,0,20.3,0,7.41,119.05
2021,8,5,7,0,21.02,0,5.59,104.93
2021,8,5,8,0,22.91,0,6.29,103.24
2021,8,5,9,0,23.76,0.4,5.09,98.13
2021,8,5,10,0,26.47,0.8,3.67,281.31
2021,8,5,11,0,28.64,0.5,12.25,268.32
2021,8,5,12,0,29.27,0,16.92,268.78
2021,8,5,13,0,29.01,0,18.36,271.12
2021,8,5,14,0,29.58,0,18.36,270
2021,8,5,15,0,29.83,0,17.64,270
2021,8,5,16,0,29.89,0,18.37,272.25
2021,8,5,17,0,29.75,0,17.11,278.47
2021,8,5,18,0,29.37,0,15.11,282.38
2021,8,5,19,0,28.51,0,10.74,283.57
2021,8,5,20,0,26.99,0,6.12,270
2021,8,5,21,0,26.07,0,5.12,219.29
2021,8,5,22,0,25.08,0,7.77,193.39
2021,8,5,23,0,24.35,0,8.71,187.13
2021,8,6,0,0,24.05,0,8.09,212.28
2021,8,6,1,0,23.2,0,8.65,225
2021,8,6,2,0,22.05,0,8.22,208.81
2021,8,6,3,0,20.95,0,6.88,186.01
2021,8,6,4,0,20.63,0,5.51,168.69
2021,8,6,5,0,21.39,0.3,5.01,111.04
2021,8,6,6,0,21.65,0.3,6.95,111.25
2021,8,6,7,0,22.67,0.3,5.96,115.02
2021,8,6,8,0,25.01,0,5.4,180
2021,8,6,9,0,26.82,0,8.77,250.82
2021,8,6,10,0,27.95,0.5,6.79,237.99
2021,8,6,11,0,29.17,0.6,12.07,259.7
2021,8,6,12,0,29.42,0.2,17.29,272.39
2021,8,6,13,0,28.67,0.1,12.85,258.69
2021,8,6,14,0,28.76,0,11.18,255.07
2021,8,6,15,0,28.81,0.4,9.96,257.47
2021,8,6,16,0,28.08,0,11.48,311.19
2021,8,6,17,0,27.31,0,9,343.74
2021,8,6,18,0,26.19,0,6.64,310.6
2021,8,6,19,0,23.35,0,6.83,161.57
2021,8,6,20,0,22.84,0,11.11,155.1
2021,8,6,21,0,22.21,0,14.28,146.31
2021,8,6,22,0,21.35,0,16.92,150.71
2021,8,6,23,0,20.97,0,17.06,135.86
2021,8,7,0,0,19.67,0.1,12.03,141.07
2021,8,7,1,0,19.99,1.4,10.81,119.98
2021,8,7,2,0,19.72,1.4,10.5,120.96
2021,8,7,3,0,19.68,1.2,9.9,109.09
2021,8,7,4,0,19.53,0.4,13.05,114.44
2021,8,7,5,0,19.24,0.4,10.32,119.25
2021,8,7,6,0,19.67,1,8.79,145.01
2021,8,7,7,0,21.15,0.2,4.84,131.99
2021,8,7,8,0,20.89,0.4,5.12,140.71
2021,8,7,9,0,21.7,1,13.98,214.51
2021,8,7,10,0,20.27,2.6,17.43,231.71
2021,8,7,11,0,19.57,1.4,11.44,192.72
2021,8,7,12,0,19.43,2.4,12.54,230.83
2021,8,7,13,0,20.39,2,2.74,23.2
2021,8,7,14,0,19.87,3.2,9.69,285.07
2021,8,7,15,0,18.2,1.9,15.03,253.3
2021,8,7,16,0,20.06,2.6,10.5,239.04
2021,8,7,17,0,20.87,2.1,15.84,268.7
2021,8,7,18,0,20.69,1,15.39,280.78
2021,8,7,19,0,19.73,0,10.63,298.3
2021,8,7,20,0,19.22,0,2.19,9.46
2021,8,7,21,0,19.13,0.2,1.84,168.69
2021,8,7,22,0,19.35,0.2,3.67,258.69
2021,8,7,23,0,18.17,0,6.73,254.48
2021,8,8,0,0,17.02,0,8.37,205.46
2021,8,8,1,0,16,0,8.31,184.97
2021,8,8,2,0,15.25,0,7.34,168.69
2021,8,8,3,0,15.14,0,6.49,146.31
2021,8,8,4,0,15.94,0,5.96,115.02
2021,8,8,5,0,15.69,0,6.99,101.89
2021,8,8,6,0,15.13,0,7.42,104.04
2021,8,8,7,0,16.52,0,7.24,116.57
2021,8,8,8,0,18.88,0,9.5,114.62
2021,8,8,9,0,20.91,0,10.59,107.82
2021,8,8,10,0,22.65,0,10.39,104.04
2021,8,8,11,0,23.78,0,7.77,103.39
2021,8,8,12,0,24.71,0,5.45,97.59
2021,8,8,13,0,25.56,0,1.94,291.8
2021,8,8,14,0,26.31,0,0.72,270
2021,8,8,15,0,26.87,0,0.36,90
2021,8,8,16,0,27.15,0,1.44,90
2021,8,8,17,0,27.16,0,2.62,105.95
2021,8,8,18,0,27.07,0,5.01,111.04
2021,8,8,19,0,26.47,0,7.07,104.74
2021,8,8,20,0,24.88,0,9.89,100.49
2021,8,8,21,0,23.01,0,10.37,110.32
2021,8,8,22,0,21.4,0,9.45,130.36
2021,8,8,23,0,20.23,0,9.2,149.42
2021,8,9,0,0,19.4,0,8.21,142.13
2021,8,9,1,0,19.04,0,8.67,131.63
2021,8,9,2,0,18.66,0,9.73,128.99
2021,8,9,3,0,18.5,0,10.8,126.87
2021,8,9,4,0,18.28,0,12.78,122.35
2021,8,9,5,0,17.87,0,11.98,122.74
2021,8,9,6,0,17.54,0,12.9,120.14
2021,8,9,7,0,18.58,0,11.92,115.02
2021,8,9,8,0,22.18,0,14.01,115.91
2021,8,9,9,0,26.01,0,13.61,127.48
2021,8,9,10,0,29.14,0,12.37,171.63
2021,8,9,11,0,29.97,0,16.98,201.12
2021,8,9,12,0,31.19,0.1,15.58,220.31
2021,8,9,13,0,32.91,0.1,6.73,254.48
2021,8,9,14,0,33.22,0,11.71,225
2021,8,9,15,0,33.91,0,12.39,215.54
2021,8,9,16,0,33.92,0,13.36,207.26
2021,8,9,17,0,33.19,0,15.16,184.09
2021,8,9,18,0,32.11,0,16.07,195.59
2021,8,9,19,0,30.41,0,14.24,196.14
2021,8,9,20,0,28.49,0,11.63,201.8
2021,8,9,21,0,27.22,0.6,8.67,221.63
2021,8,9,22,0,26.38,0.4,11.44,208.18
